State,Year,Count,Regions,Divisions,Age
Texas,2006,309,South,West South Central,5
Texas,2006,248,South,West South Central,10
Texas,2006,265,South,West South Central,15
Texas,2006,380,South,West South Central,20
Texas,2006,539,South,West South Central,25
Texas,2006,871,South,West South Central,30
Texas,2006,1358,South,West South Central,35
Texas,2006,2023,South,West South Central,40
Texas,2006,3474,South,West South Central,45
Texas,2006,5689,South,West South Central,50
Texas,2006,7923,South,West South Central,55
Texas,2006,10283,South,West South Central,60
Texas,2006,10801,South,West South Central,65
Texas,2006,11943,South,West South Central,70
Texas,2006,11191,South,West South Central,75
Texas,2006,10127,South,West South Central,80
Texas,2006,7334,South,West South Central,85
Texas,2006,5520,South,West South Central,90
Texas,2007,99,South,West South Central,0
Texas,2007,350,South,West South Central,5
Texas,2007,230,South,West South Central,10
Texas,2007,237,South,West South Central,15
Texas,2007,390,South,West South Central,20
Texas,2007,565,South,West South Central,25
Texas,2007,1003,South,West South Central,30
Texas,2007,1385,South,West South Central,35
Texas,2007,2150,South,West South Central,40
Texas,2007,3427,South,West South Central,45
Texas,2007,5729,South,West South Central,50
Texas,2007,8425,South,West South Central,55
Texas,2007,10541,South,West South Central,60
Texas,2007,12130,South,West South Central,65
Texas,2007,12931,South,West South Central,70
Texas,2007,11676,South,West South Central,75
Texas,2007,10318,South,West South Central,80
Texas,2007,7620,South,West South Central,85
Texas,2007,5507,South,West South Central,90
Texas,2008,96,South,West South Central,0
Texas,2008,392,South,West South Central,5
Texas,2008,235,South,West South Central,10
Texas,2008,251,South,West South Central,15
Texas,2008,401,South,West South Central,20
Texas,2008,593,South,West South Central,25
Texas,2008,917,South,West South Central,30
Texas,2008,1448,South,West South Central,35
Texas,2008,2282,South,West South Central,40
Texas,2008,3427,South,West South Central,45
Texas,2008,5912,South,West South Central,50
Texas,2008,8470,South,West South Central,55
Texas,2008,10749,South,West South Central,60
Texas,2008,12411,South,West South Central,65
Texas,2008,12895,South,West South Central,70
Texas,2008,11498,South,West South Central,75
Texas,2008,9944,South,West South Central,80
Texas,2008,7496,South,West South Central,85
Texas,2008,5663,South,West South Central,90
Texas,2009,129,South,West South Central,0
Texas,2009,344,South,West South Central,5
Texas,2009,239,South,West South Central,10
Texas,2009,281,South,West South Central,15
Texas,2009,408,South,West South Central,20
Texas,2009,602,South,West South Central,25
Texas,2009,1033,South,West South Central,30
Texas,2009,1438,South,West South Central,35
Texas,2009,2297,South,West South Central,40
Texas,2009,3467,South,West South Central,45
Texas,2009,5906,South,West South Central,50
Texas,2009,8972,South,West South Central,55
Texas,2009,10879,South,West South Central,60
Texas,2009,12807,South,West South Central,65
Texas,2009,13203,South,West South Central,70
Texas,2009,11477,South,West South Central,75
Texas,2009,9851,South,West South Central,80
Texas,2009,7212,South,West South Central,85
Texas,2009,5800,South,West South Central,90
Texas,2010,90,South,West South Central,0
Texas,2010,362,South,West South Central,5
Texas,2010,252,South,West South Central,10
Texas,2010,248,South,West South Central,15
Texas,2010,423,South,West South Central,20
Texas,2010,643,South,West South Central,25
Texas,2010,1024,South,West South Central,30
Texas,2010,1485,South,West South Central,35
Texas,2010,2230,South,West South Central,40
Texas,2010,3338,South,West South Central,45
Texas,2010,5586,South,West South Central,50
Texas,2010,8601,South,West South Central,55
Texas,2010,10795,South,West South Central,60
Texas,2010,12810,South,West South Central,65
Texas,2010,13170,South,West South Central,70
Texas,2010,11046,South,West South Central,75
Texas,2010,9645,South,West South Central,80
Texas,2010,7314,South,West South Central,85
Texas,2010,5870,South,West South Central,90
Texas,2011,103,South,West South Central,0
Texas,2011,336,South,West South Central,5
Texas,2011,275,South,West South Central,10
Texas,2011,285,South,West South Central,15
Texas,2011,409,South,West South Central,20
Texas,2011,621,South,West South Central,25
Texas,2011,947,South,West South Central,30
Texas,2011,1429,South,West South Central,35
Texas,2011,2219,South,West South Central,40
Texas,2011,3424,South,West South Central,45
Texas,2011,5383,South,West South Central,50
Texas,2011,8945,South,West South Central,55
Texas,2011,11453,South,West South Central,60
Texas,2011,13564,South,West South Central,65
Texas,2011,13611,South,West South Central,70
Texas,2011,11371,South,West South Central,75
Texas,2011,9593,South,West South Central,80
Texas,2011,7092,South,West South Central,85
Texas,2011,5865,South,West South Central,90
Texas,2012,91,South,West South Central,0
Texas,2012,376,South,West South Central,5
Texas,2012,234,South,West South Central,10
Texas,2012,272,South,West South Central,15
Texas,2012,450,South,West South Central,20
Texas,2012,628,South,West South Central,25
Texas,2012,1053,South,West South Central,30
Texas,2012,1680,South,West South Central,35
Texas,2012,2282,South,West South Central,40
Texas,2012,3571,South,West South Central,45
Texas,2012,5365,South,West South Central,50
Texas,2012,8682,South,West South Central,55
Texas,2012,11560,South,West South Central,60
Texas,2012,13402,South,West South Central,65
Texas,2012,14053,South,West South Central,70
Texas,2012,11673,South,West South Central,75
Texas,2012,9573,South,West South Central,80
Texas,2012,7137,South,West South Central,85
Texas,2012,5937,South,West South Central,90
Texas,2013,101,South,West South Central,0
Texas,2013,337,South,West South Central,5
Texas,2013,274,South,West South Central,10
Texas,2013,295,South,West South Central,15
Texas,2013,396,South,West South Central,20
Texas,2013,615,South,West South Central,25
Texas,2013,1058,South,West South Central,30
Texas,2013,1655,South,West South Central,35
Texas,2013,2342,South,West South Central,40
Texas,2013,3620,South,West South Central,45
Texas,2013,5379,South,West South Central,50
Texas,2013,9021,South,West South Central,55
Texas,2013,11670,South,West South Central,60
Texas,2013,13266,South,West South Central,65
Texas,2013,14813,South,West South Central,70
Texas,2013,12063,South,West South Central,75
Texas,2013,9706,South,West South Central,80
Texas,2013,7114,South,West South Central,85
Texas,2013,5823,South,West South Central,90
Texas,2014,92,South,West South Central,0
Texas,2014,323,South,West South Central,5
Texas,2014,265,South,West South Central,10
Texas,2014,260,South,West South Central,15
Texas,2014,404,South,West South Central,20
Texas,2014,646,South,West South Central,25
Texas,2014,1069,South,West South Central,30
Texas,2014,1666,South,West South Central,35
Texas,2014,2295,South,West South Central,40
Texas,2014,3635,South,West South Central,45
Texas,2014,5190,South,West South Central,50
Texas,2014,8778,South,West South Central,55
Texas,2014,11970,South,West South Central,60
Texas,2014,13499,South,West South Central,65
Texas,2014,15206,South,West South Central,70
Texas,2014,12656,South,West South Central,75
Texas,2014,9709,South,West South Central,80
Texas,2014,6963,South,West South Central,85
Texas,2014,5964,South,West South Central,90
Utah,2005,0,West,Mountain,0
Utah,2005,44,West,Mountain,5
Utah,2005,25,West,Mountain,10
Utah,2005,37,West,Mountain,15
Utah,2005,40,West,Mountain,20
Utah,2005,89,West,Mountain,25
Utah,2005,147,West,Mountain,30
Utah,2005,152,West,Mountain,35
Utah,2005,196,West,Mountain,40
Utah,2005,283,West,Mountain,45
Utah,2005,443,West,Mountain,50
Utah,2005,621,West,Mountain,55
Utah,2005,825,West,Mountain,60
Utah,2005,928,West,Mountain,65
Utah,2005,988,West,Mountain,70
Utah,2005,954,West,Mountain,75
Utah,2005,873,West,Mountain,80
Utah,2005,643,West,Mountain,85
Utah,2005,496,West,Mountain,90
Utah,2006,0,West,Mountain,0
Utah,2006,38,West,Mountain,5
Utah,2006,30,West,Mountain,10
Utah,2006,30,West,Mountain,15
Utah,2006,42,West,Mountain,20
Utah,2006,87,West,Mountain,25
Utah,2006,160,West,Mountain,30
Utah,2006,164,West,Mountain,35
Utah,2006,205,West,Mountain,40
Utah,2006,311,West,Mountain,45
Utah,2006,463,West,Mountain,50
Utah,2006,708,West,Mountain,55
Utah,2006,861,West,Mountain,60
Utah,2006,961,West,Mountain,65
Utah,2006,1015,West,Mountain,70
Utah,2006,1010,West,Mountain,75
Utah,2006,842,West,Mountain,80
Utah,2006,723,West,Mountain,85
Utah,2006,499,West,Mountain,90
Utah,2007,0,West,Mountain,0
Utah,2007,39,West,Mountain,5
Utah,2007,32,West,Mountain,10
Utah,2007,31,West,Mountain,15
Utah,2007,51,West,Mountain,20
Utah,2007,95,West,Mountain,25
Utah,2007,172,West,Mountain,30
Utah,2007,175,West,Mountain,35
Utah,2007,221,West,Mountain,40
Utah,2007,274,West,Mountain,45
Utah,2007,497,West,Mountain,50
Utah,2007,721,West,Mountain,55
Utah,2007,868,West,Mountain,60
Utah,2007,1043,West,Mountain,65
Utah,2007,1084,West,Mountain,70
Utah,2007,1023,West,Mountain,75
Utah,2007,902,West,Mountain,80
Utah,2007,674,West,Mountain,85
Utah,2007,478,West,Mountain,90
Utah,2008,0,West,Mountain,0
Utah,2008,52,West,Mountain,5
Utah,2008,32,West,Mountain,10
Utah,2008,21,West,Mountain,15
Utah,2008,60,West,Mountain,20
Utah,2008,86,West,Mountain,25
Utah,2008,162,West,Mountain,30
Utah,2008,206,West,Mountain,35
Utah,2008,246,West,Mountain,40
Utah,2008,320,West,Mountain,45
Utah,2008,493,West,Mountain,50
Utah,2008,735,West,Mountain,55
Utah,2008,941,West,Mountain,60
Utah,2008,1101,West,Mountain,65
Utah,2008,1113,West,Mountain,70
Utah,2008,1071,West,Mountain,75
Utah,2008,884,West,Mountain,80
Utah,2008,691,West,Mountain,85
Utah,2008,499,West,Mountain,90
Utah,2009,19,West,Mountain,0
Utah,2009,42,West,Mountain,5
Utah,2009,18,West,Mountain,10
Utah,2009,36,West,Mountain,15
Utah,2009,51,West,Mountain,20
Utah,2009,89,West,Mountain,25
Utah,2009,157,West,Mountain,30
Utah,2009,216,West,Mountain,35
Utah,2009,250,West,Mountain,40
Utah,2009,314,West,Mountain,45
Utah,2009,503,West,Mountain,50
Utah,2009,771,West,Mountain,55
Utah,2009,964,West,Mountain,60
Utah,2009,1149,West,Mountain,65
Utah,2009,1190,West,Mountain,70
Utah,2009,1106,West,Mountain,75
Utah,2009,848,West,Mountain,80
Utah,2009,665,West,Mountain,85
Utah,2009,566,West,Mountain,90
Utah,2010,0,West,Mountain,0
Utah,2010,51,West,Mountain,5
Utah,2010,29,West,Mountain,10
Utah,2010,33,West,Mountain,15
Utah,2010,41,West,Mountain,20
Utah,2010,80,West,Mountain,25
Utah,2010,165,West,Mountain,30
Utah,2010,246,West,Mountain,35
Utah,2010,252,West,Mountain,40
Utah,2010,327,West,Mountain,45
Utah,2010,540,West,Mountain,50
Utah,2010,820,West,Mountain,55
Utah,2010,1031,West,Mountain,60
Utah,2010,1208,West,Mountain,65
Utah,2010,1249,West,Mountain,70
Utah,2010,1087,West,Mountain,75
Utah,2010,951,West,Mountain,80
Utah,2010,730,West,Mountain,85
Utah,2010,532,West,Mountain,90
Utah,2011,0,West,Mountain,0
Utah,2011,43,West,Mountain,5
Utah,2011,36,West,Mountain,10
Utah,2011,26,West,Mountain,15
Utah,2011,67,West,Mountain,20
Utah,2011,83,West,Mountain,25
Utah,2011,153,West,Mountain,30
Utah,2011,209,West,Mountain,35
Utah,2011,266,West,Mountain,40
Utah,2011,365,West,Mountain,45
Utah,2011,514,West,Mountain,50
Utah,2011,828,West,Mountain,55
Utah,2011,1026,West,Mountain,60
Utah,2011,1267,West,Mountain,65
Utah,2011,1262,West,Mountain,70
Utah,2011,1073,West,Mountain,75
Utah,2011,977,West,Mountain,80
Utah,2011,710,West,Mountain,85
Utah,2011,579,West,Mountain,90
Utah,2012,19,West,Mountain,0
Utah,2012,37,West,Mountain,5
Utah,2012,23,West,Mountain,10
Utah,2012,29,West,Mountain,15
Utah,2012,66,West,Mountain,20
Utah,2012,107,West,Mountain,25
Utah,2012,146,West,Mountain,30
Utah,2012,252,West,Mountain,35
Utah,2012,262,West,Mountain,40
Utah,2012,323,West,Mountain,45
Utah,2012,450,West,Mountain,50
Utah,2012,790,West,Mountain,55
Utah,2012,1016,West,Mountain,60
Utah,2012,1240,West,Mountain,65
Utah,2012,1318,West,Mountain,70
Utah,2012,1166,West,Mountain,75
Utah,2012,935,West,Mountain,80
Utah,2012,720,West,Mountain,85
Utah,2012,618,West,Mountain,90
Utah,2013,0,West,Mountain,0
Utah,2013,50,West,Mountain,5
Utah,2013,24,West,Mountain,10
Utah,2013,34,West,Mountain,15
Utah,2013,53,West,Mountain,20
Utah,2013,103,West,Mountain,25
Utah,2013,143,West,Mountain,30
Utah,2013,222,West,Mountain,35
Utah,2013,287,West,Mountain,40
Utah,2013,331,West,Mountain,45
Utah,2013,484,West,Mountain,50
Utah,2013,806,West,Mountain,55
Utah,2013,1033,West,Mountain,60
Utah,2013,1185,West,Mountain,65
Utah,2013,1369,West,Mountain,70
Utah,2013,1146,West,Mountain,75
Utah,2013,925,West,Mountain,80
Utah,2013,717,West,Mountain,85
Utah,2013,597,West,Mountain,90
Utah,2014,0,West,Mountain,0
Utah,2014,34,West,Mountain,5
Utah,2014,27,West,Mountain,10
Utah,2014,32,West,Mountain,15
Utah,2014,61,West,Mountain,20
Utah,2014,106,West,Mountain,25
Utah,2014,143,West,Mountain,30
Utah,2014,247,West,Mountain,35
Utah,2014,328,West,Mountain,40
Utah,2014,374,West,Mountain,45
Utah,2014,478,West,Mountain,50
Utah,2014,811,West,Mountain,55
Utah,2014,1076,West,Mountain,60
Utah,2014,1300,West,Mountain,65
Utah,2014,1327,West,Mountain,70
Utah,2014,1212,West,Mountain,75
Utah,2014,930,West,Mountain,80
Utah,2014,690,West,Mountain,85
Utah,2014,631,West,Mountain,90
Virginia,2005,21,South,South Atlantic,0
Virginia,2005,78,South,South Atlantic,5
Virginia,2005,59,South,South Atlantic,10
Virginia,2005,68,South,South Atlantic,15
Virginia,2005,108,South,South Atlantic,20
Virginia,2005,152,South,South Atlantic,25
Virginia,2005,297,South,South Atlantic,30
Virginia,2005,430,South,South Atlantic,35
Virginia,2005,719,South,South Atlantic,40
Virginia,2005,1244,South,South Atlantic,45
Virginia,2005,2041,South,South Atlantic,50
Virginia,2005,2971,South,South Atlantic,55
Virginia,2005,3977,South,South Atlantic,60
Virginia,2005,4274,South,South Atlantic,65
Virginia,2005,4395,South,South Atlantic,70
Virginia,2005,4267,South,South Atlantic,75
Virginia,2005,3769,South,South Atlantic,80
Virginia,2005,2850,South,South Atlantic,85
Virginia,2005,1976,South,South Atlantic,90
Virginia,2006,28,South,South Atlantic,0
Virginia,2006,82,South,South Atlantic,5
Virginia,2006,51,South,South Atlantic,10
Virginia,2006,55,South,South Atlantic,15
Virginia,2006,106,South,South Atlantic,20
Virginia,2006,169,South,South Atlantic,25
Virginia,2006,255,South,South Atlantic,30
Virginia,2006,439,South,South Atlantic,35
Virginia,2006,711,South,South Atlantic,40
Virginia,2006,1327,South,South Atlantic,45
Virginia,2006,2101,South,South Atlantic,50
Virginia,2006,3017,South,South Atlantic,55
Virginia,2006,4079,South,South Atlantic,60
Virginia,2006,4402,South,South Atlantic,65
Virginia,2006,4602,South,South Atlantic,70
Virginia,2006,4179,South,South Atlantic,75
Virginia,2006,3817,South,South Atlantic,80
Virginia,2006,2647,South,South Atlantic,85
Virginia,2006,1953,South,South Atlantic,90
Virginia,2007,36,South,South Atlantic,0
Virginia,2007,88,South,South Atlantic,5
Virginia,2007,49,South,South Atlantic,10
Virginia,2007,70,South,South Atlantic,15
Virginia,2007,104,South,South Atlantic,20
Virginia,2007,180,South,South Atlantic,25
Virginia,2007,284,South,South Atlantic,30
Virginia,2007,434,South,South Atlantic,35
Virginia,2007,772,South,South Atlantic,40
Virginia,2007,1346,South,South Atlantic,45
Virginia,2007,2272,South,South Atlantic,50
Virginia,2007,3324,South,South Atlantic,55
Virginia,2007,4370,South,South Atlantic,60
Virginia,2007,4977,South,South Atlantic,65
Virginia,2007,4966,South,South Atlantic,70
Virginia,2007,4390,South,South Atlantic,75
Virginia,2007,4033,South,South Atlantic,80
Virginia,2007,2847,South,South Atlantic,85
Virginia,2007,2146,South,South Atlantic,90
Virginia,2008,25,South,South Atlantic,0
Virginia,2008,86,South,South Atlantic,5
Virginia,2008,61,South,South Atlantic,10
Virginia,2008,73,South,South Atlantic,15
Virginia,2008,102,South,South Atlantic,20
Virginia,2008,172,South,South Atlantic,25
Virginia,2008,289,South,South Atlantic,30
Virginia,2008,420,South,South Atlantic,35
Virginia,2008,752,South,South Atlantic,40
Virginia,2008,1276,South,South Atlantic,45
Virginia,2008,2169,South,South Atlantic,50
Virginia,2008,3273,South,South Atlantic,55
Virginia,2008,4142,South,South Atlantic,60
Virginia,2008,4928,South,South Atlantic,65
Virginia,2008,4906,South,South Atlantic,70
Virginia,2008,4370,South,South Atlantic,75
Virginia,2008,3813,South,South Atlantic,80
Virginia,2008,2852,South,South Atlantic,85
Virginia,2008,2097,South,South Atlantic,90
Virginia,2009,27,South,South Atlantic,0
Virginia,2009,87,South,South Atlantic,5
Virginia,2009,62,South,South Atlantic,10
Virginia,2009,43,South,South Atlantic,15
Virginia,2009,97,South,South Atlantic,20
Virginia,2009,161,South,South Atlantic,25
Virginia,2009,296,South,South Atlantic,30
Virginia,2009,436,South,South Atlantic,35
Virginia,2009,689,South,South Atlantic,40
Virginia,2009,1253,South,South Atlantic,45
Virginia,2009,2222,South,South Atlantic,50
Virginia,2009,3354,South,South Atlantic,55
Virginia,2009,3973,South,South Atlantic,60
Virginia,2009,4998,South,South Atlantic,65
Virginia,2009,5174,South,South Atlantic,70
Virginia,2009,4338,South,South Atlantic,75
Virginia,2009,3606,South,South Atlantic,80
Virginia,2009,2762,South,South Atlantic,85
Virginia,2009,2066,South,South Atlantic,90
Virginia,2010,23,South,South Atlantic,0
Virginia,2010,80,South,South Atlantic,5
Virginia,2010,64,South,South Atlantic,10
Virginia,2010,66,South,South Atlantic,15
Virginia,2010,108,South,South Atlantic,20
Virginia,2010,189,South,South Atlantic,25
Virginia,2010,298,South,South Atlantic,30
Virginia,2010,399,South,South Atlantic,35
Virginia,2010,647,South,South Atlantic,40
Virginia,2010,1170,South,South Atlantic,45
Virginia,2010,2052,South,South Atlantic,50
Virginia,2010,3165,South,South Atlantic,55
Virginia,2010,4080,South,South Atlantic,60
Virginia,2010,4919,South,South Atlantic,65
Virginia,2010,5009,South,South Atlantic,70
Virginia,2010,4198,South,South Atlantic,75
Virginia,2010,3444,South,South Atlantic,80
Virginia,2010,2609,South,South Atlantic,85
Virginia,2010,1991,South,South Atlantic,90
Virginia,2011,20,South,South Atlantic,0
Virginia,2011,76,South,South Atlantic,5
Virginia,2011,58,South,South Atlantic,10
Virginia,2011,59,South,South Atlantic,15
Virginia,2011,101,South,South Atlantic,20
Virginia,2011,187,South,South Atlantic,25
Virginia,2011,318,South,South Atlantic,30
Virginia,2011,434,South,South Atlantic,35
Virginia,2011,646,South,South Atlantic,40
Virginia,2011,1207,South,South Atlantic,45
Virginia,2011,2032,South,South Atlantic,50
Virginia,2011,3297,South,South Atlantic,55
Virginia,2011,4137,South,South Atlantic,60
Virginia,2011,5114,South,South Atlantic,65
Virginia,2011,5299,South,South Atlantic,70
Virginia,2011,4468,South,South Atlantic,75
Virginia,2011,3567,South,South Atlantic,80
Virginia,2011,2743,South,South Atlantic,85
Virginia,2011,2103,South,South Atlantic,90
Virginia,2012,20,South,South Atlantic,0
Virginia,2012,77,South,South Atlantic,5
Virginia,2012,58,South,South Atlantic,10
Virginia,2012,55,South,South Atlantic,15
Virginia,2012,90,South,South Atlantic,20
Virginia,2012,158,South,South Atlantic,25
Virginia,2012,323,South,South Atlantic,30
Virginia,2012,441,South,South Atlantic,35
Virginia,2012,615,South,South Atlantic,40
Virginia,2012,1240,South,South Atlantic,45
Virginia,2012,1977,South,South Atlantic,50
Virginia,2012,3215,South,South Atlantic,55
Virginia,2012,4036,South,South Atlantic,60
Virginia,2012,4752,South,South Atlantic,65
Virginia,2012,5080,South,South Atlantic,70
Virginia,2012,4367,South,South Atlantic,75
Virginia,2012,3448,South,South Atlantic,80
Virginia,2012,2598,South,South Atlantic,85
Virginia,2012,2235,South,South Atlantic,90
Virginia,2013,18,South,South Atlantic,0
Virginia,2013,91,South,South Atlantic,5
Virginia,2013,58,South,South Atlantic,10
Virginia,2013,48,South,South Atlantic,15
Virginia,2013,110,South,South Atlantic,20
Virginia,2013,172,South,South Atlantic,25
Virginia,2013,308,South,South Atlantic,30
Virginia,2013,476,South,South Atlantic,35
Virginia,2013,697,South,South Atlantic,40
Virginia,2013,1205,South,South Atlantic,45
Virginia,2013,2035,South,South Atlantic,50
Virginia,2013,3295,South,South Atlantic,55
Virginia,2013,4369,South,South Atlantic,60
Virginia,2013,5013,South,South Atlantic,65
Virginia,2013,5693,South,South Atlantic,70
Virginia,2013,4858,South,South Atlantic,75
Virginia,2013,3656,South,South Atlantic,80
Virginia,2013,2654,South,South Atlantic,85
Virginia,2013,2330,South,South Atlantic,90
Virginia,2014,18,South,South Atlantic,0
Virginia,2014,73,South,South Atlantic,5
Virginia,2014,66,South,South Atlantic,10
Virginia,2014,69,South,South Atlantic,15
Virginia,2014,103,South,South Atlantic,20
Virginia,2014,165,South,South Atlantic,25
Virginia,2014,312,South,South Atlantic,30
Virginia,2014,475,South,South Atlantic,35
Virginia,2014,680,South,South Atlantic,40
Virginia,2014,1164,South,South Atlantic,45
Virginia,2014,1950,South,South Atlantic,50
Virginia,2014,3314,South,South Atlantic,55
Virginia,2014,4345,South,South Atlantic,60
Virginia,2014,5136,South,South Atlantic,65
Virginia,2014,5813,South,South Atlantic,70
Virginia,2014,4875,South,South Atlantic,75
Virginia,2014,3791,South,South Atlantic,80
Virginia,2014,2645,South,South Atlantic,85
Virginia,2014,2390,South,South Atlantic,90
Vermont,2005,0,Northeast,New England,0
Vermont,2005,0,Northeast,New England,5
Vermont,2005,0,Northeast,New England,10
Vermont,2005,0,Northeast,New England,15
Vermont,2005,0,Northeast,New England,20
Vermont,2005,24,Northeast,New England,25
Vermont,2005,0,Northeast,New England,30
Vermont,2005,38,Northeast,New England,35
Vermont,2005,53,Northeast,New England,40
Vermont,2005,129,Northeast,New England,45
Vermont,2005,208,Northeast,New England,50
Vermont,2005,313,Northeast,New England,55
Vermont,2005,389,Northeast,New England,60
Vermont,2005,401,Northeast,New England,65
Vermont,2005,420,Northeast,New England,70
Vermont,2005,419,Northeast,New England,75
Vermont,2005,403,Northeast,New England,80
Vermont,2005,309,Northeast,New England,85
Vermont,2005,231,Northeast,New England,90
Vermont,2006,0,Northeast,New England,0
Vermont,2006,0,Northeast,New England,5
Vermont,2006,0,Northeast,New England,10
Vermont,2006,0,Northeast,New England,15
Vermont,2006,0,Northeast,New England,20
Vermont,2006,16,Northeast,New England,25
Vermont,2006,0,Northeast,New England,30
Vermont,2006,31,Northeast,New England,35
Vermont,2006,69,Northeast,New England,40
Vermont,2006,129,Northeast,New England,45
Vermont,2006,215,Northeast,New England,50
Vermont,2006,300,Northeast,New England,55
Vermont,2006,415,Northeast,New England,60
Vermont,2006,471,Northeast,New England,65
Vermont,2006,491,Northeast,New England,70
Vermont,2006,449,Northeast,New England,75
Vermont,2006,437,Northeast,New England,80
Vermont,2006,297,Northeast,New England,85
Vermont,2006,242,Northeast,New England,90
Vermont,2007,0,Northeast,New England,0
Vermont,2007,0,Northeast,New England,5
Vermont,2007,0,Northeast,New England,10
Vermont,2007,0,Northeast,New England,15
Vermont,2007,17,Northeast,New England,20
Vermont,2007,20,Northeast,New England,25
Vermont,2007,29,Northeast,New England,30
Vermont,2007,30,Northeast,New England,35
Vermont,2007,61,Northeast,New England,40
Vermont,2007,106,Northeast,New England,45
Vermont,2007,248,Northeast,New England,50
Vermont,2007,325,Northeast,New England,55
Vermont,2007,382,Northeast,New England,60
Vermont,2007,461,Northeast,New England,65
Vermont,2007,459,Northeast,New England,70
Vermont,2007,413,Northeast,New England,75
Vermont,2007,394,Northeast,New England,80
Vermont,2007,330,Northeast,New England,85
Vermont,2007,222,Northeast,New England,90
Vermont,2008,0,Northeast,New England,0
Vermont,2008,0,Northeast,New England,5
Vermont,2008,0,Northeast,New England,10
Vermont,2008,0,Northeast,New England,15
Vermont,2008,0,Northeast,New England,20
Vermont,2008,17,Northeast,New England,25
Vermont,2008,24,Northeast,New England,30
Vermont,2008,30,Northeast,New England,35
Vermont,2008,52,Northeast,New England,40
Vermont,2008,107,Northeast,New England,45
Vermont,2008,211,Northeast,New England,50
Vermont,2008,304,Northeast,New England,55
Vermont,2008,399,Northeast,New England,60
Vermont,2008,508,Northeast,New England,65
Vermont,2008,458,Northeast,New England,70
Vermont,2008,411,Northeast,New England,75
Vermont,2008,370,Northeast,New England,80
Vermont,2008,294,Northeast,New England,85
Vermont,2008,251,Northeast,New England,90
Vermont,2009,0,Northeast,New England,0
Vermont,2009,0,Northeast,New England,5
Vermont,2009,0,Northeast,New England,10
Vermont,2009,0,Northeast,New England,15
Vermont,2009,0,Northeast,New England,20
Vermont,2009,17,Northeast,New England,25
Vermont,2009,27,Northeast,New England,30
Vermont,2009,43,Northeast,New England,35
Vermont,2009,54,Northeast,New England,40
Vermont,2009,88,Northeast,New England,45
Vermont,2009,197,Northeast,New England,50
Vermont,2009,344,Northeast,New England,55
Vermont,2009,413,Northeast,New England,60
Vermont,2009,479,Northeast,New England,65
Vermont,2009,480,Northeast,New England,70
Vermont,2009,469,Northeast,New England,75
Vermont,2009,367,Northeast,New England,80
Vermont,2009,295,Northeast,New England,85
Vermont,2009,273,Northeast,New England,90
Vermont,2010,0,Northeast,New England,0
Vermont,2010,0,Northeast,New England,5
Vermont,2010,0,Northeast,New England,10
Vermont,2010,0,Northeast,New England,15
Vermont,2010,0,Northeast,New England,20
Vermont,2010,17,Northeast,New England,25
Vermont,2010,17,Northeast,New England,30
Vermont,2010,39,Northeast,New England,35
Vermont,2010,35,Northeast,New England,40
Vermont,2010,93,Northeast,New England,45
Vermont,2010,196,Northeast,New England,50
Vermont,2010,304,Northeast,New England,55
Vermont,2010,400,Northeast,New England,60
Vermont,2010,498,Northeast,New England,65
Vermont,2010,473,Northeast,New England,70
Vermont,2010,464,Northeast,New England,75
Vermont,2010,395,Northeast,New England,80
Vermont,2010,311,Northeast,New England,85
Vermont,2010,258,Northeast,New England,90
Vermont,2011,0,Northeast,New England,0
Vermont,2011,0,Northeast,New England,5
Vermont,2011,0,Northeast,New England,10
Vermont,2011,0,Northeast,New England,15
Vermont,2011,0,Northeast,New England,20
Vermont,2011,19,Northeast,New England,25
Vermont,2011,21,Northeast,New England,30
Vermont,2011,36,Northeast,New England,35
Vermont,2011,53,Northeast,New England,40
Vermont,2011,105,Northeast,New England,45
Vermont,2011,202,Northeast,New England,50
Vermont,2011,290,Northeast,New England,55
Vermont,2011,395,Northeast,New England,60
Vermont,2011,500,Northeast,New England,65
Vermont,2011,524,Northeast,New England,70
Vermont,2011,461,Northeast,New England,75
Vermont,2011,355,Northeast,New England,80
Vermont,2011,312,Northeast,New England,85
Vermont,2011,241,Northeast,New England,90
Vermont,2012,0,Northeast,New England,0
Vermont,2012,0,Northeast,New England,5
Vermont,2012,0,Northeast,New England,10
Vermont,2012,0,Northeast,New England,15
Vermont,2012,0,Northeast,New England,20
Vermont,2012,0,Northeast,New England,25
Vermont,2012,23,Northeast,New England,30
Vermont,2012,32,Northeast,New England,35
Vermont,2012,64,Northeast,New England,40
Vermont,2012,82,Northeast,New England,45
Vermont,2012,185,Northeast,New England,50
Vermont,2012,322,Northeast,New England,55
Vermont,2012,358,Northeast,New England,60
Vermont,2012,517,Northeast,New England,65
Vermont,2012,554,Northeast,New England,70
Vermont,2012,430,Northeast,New England,75
Vermont,2012,359,Northeast,New England,80
Vermont,2012,279,Northeast,New England,85
Vermont,2012,251,Northeast,New England,90
Vermont,2013,0,Northeast,New England,0
Vermont,2013,0,Northeast,New England,5
Vermont,2013,0,Northeast,New England,10
Vermont,2013,0,Northeast,New England,15
Vermont,2013,0,Northeast,New England,20
Vermont,2013,0,Northeast,New England,25
Vermont,2013,31,Northeast,New England,30
Vermont,2013,41,Northeast,New England,35
Vermont,2013,50,Northeast,New England,40
Vermont,2013,93,Northeast,New England,45
Vermont,2013,154,Northeast,New England,50
